zpid,street,zipcode,city,state,latitude,longitude,FIPScounty,taxAssessmentYear,taxAssessment,yearBuilt,finishedSqFt,bathrooms,bedrooms,zestimate_amount,last-updated,oneWeekChange,valueChange,valuationRange_low,valuationRange_high,localRealEstate_zindexValue,overview,forSaleByOwner,forSale
89547455,3012 Neal St,78702,Austin,TX,30.26568,-97.703709,48453,2018,486200.0,2013,1825,2.5,3,529149,11/13/2019,,-4445,502692,560898,"326,100",http://www.zillow.com/local-info/TX-Austin/Govalle/r_271400/,http://www.zillow.com/govalle-austin-tx/fsbo/,http://www.zillow.com/govalle-austin-tx/
83124821,320 Emerald Ridge Dr,78732,Austin,TX,30.340841,-97.908727,48453,2018,733614.0,2008,4208,4.5,5,805464,11/13/2019,,-3136,749082,869901,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
241933396,11320 River Plantation Dr,78747,Austin,TX,30.130084,-97.774618,48453,2018,273042.0,2016,2488,3.0,4,328041,11/13/2019,,-194,305078,351004,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
121654574,101 Antigua Way,78738,Lakeway,TX,30.351585,-97.999972,48453,2018,528326.0,2013,3035,3.0,4,593377,11/13/2019,,3121,545907,646781,,http://www.zillow.com/local-info/TX-Lakeway/r_46137/,http://www.zillow.com/lakeway-tx/fsbo/,http://www.zillow.com/lakeway-tx/
,,,,,,,,,,,,,,,,,,,,,,,
29423983,9500 Oriole Dr,78753,Austin,TX,30.361291,-97.690085,48453,2018,196781.0,1971,1440,2.0,3,261173,11/13/2019,,1694,248114,284679,,http://www.zillow.com/local-info/TX-Austin/North-Lamar/r_271497/,http://www.zillow.com/north-lamar-austin-tx/fsbo/,http://www.zillow.com/north-lamar-austin-tx/
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
29477609,8100 Pinto Path,78736,Austin,TX,30.240559,-97.889349,48453,2018,276411.0,1984,1371,2.0,,309568,11/13/2019,,-3700,272420,337429,,http://www.zillow.com/local-info/TX-Austin/West-Oak-Hill/r_416968/,http://www.zillow.com/west-oak-hill-austin-tx/fsbo/,http://www.zillow.com/west-oak-hill-austin-tx/
,,,,,,,,,,,,,,,,,,,,,,,
144952414,4 Jasperwood Ct,78738,The Hills,TX,30.34005,-97.991131,48453,2018,90000.0,,,,,,01/01/1970,,,,,,http://www.zillow.com/local-info/TX-The-Hills/r_27710/,http://www.zillow.com/the-hills-tx/fsbo/,http://www.zillow.com/the-hills-tx/
29392589,1700 Overhill Dr,78721,Austin,TX,30.284047,-97.684044,48453,2018,322736.0,1958,2336,1.0,,463760,11/13/2019,,-2662,403471,528686,"294,400",http://www.zillow.com/local-info/TX-Austin/MLK/r_271474/,http://www.zillow.com/mlk-austin-tx/fsbo/,http://www.zillow.com/mlk-austin-tx/
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
29383539,4702 Gonzales St,78702,Austin,TX,30.256623,-97.699627,48453,2018,288744.0,1940,1120,1.0,,385843,11/13/2019,,4035,335683,439861,"326,100",http://www.zillow.com/local-info/TX-Austin/Govalle/r_271400/,http://www.zillow.com/govalle-austin-tx/fsbo/,http://www.zillow.com/govalle-austin-tx/
29357846,106 Rupen Ct,78734,Lakeway,TX,30.372094,-97.969487,48453,2018,332598.0,1989,2361,2.5,4,432722,11/13/2019,,-4062,402431,463013,,http://www.zillow.com/local-info/TX-Lakeway/r_46137/,http://www.zillow.com/lakeway-tx/fsbo/,http://www.zillow.com/lakeway-tx/
,,,,,,,,,,,,,,,,,,,,,,,
70342927,2401 Sweet Clover Dr,78745,Austin,TX,30.19059,-97.821321,48453,2018,342180.0,2005,2419,2.5,4,387331,11/13/2019,,-1,367964,414444,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
29499980,2412 Wagon Crossing Path,78744,Austin,TX,30.190447,-97.75409,48453,2018,164244.0,1977,1140,2.0,3,222776,11/13/2019,,762,209409,236143,"166,500",http://www.zillow.com/local-info/TX-Austin/Franklin-Park/r_271391/,http://www.zillow.com/franklin-park-austin-tx/fsbo/,http://www.zillow.com/franklin-park-austin-tx/
58299458,8408 High Oak Dr,78759,Austin,TX,30.377867,-97.755321,48453,2018,518778.0,1972,2058,2.0,4,598227,11/13/2019,,-7108,556351,646085,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
,,,,,,,,,,,,,,,,,,,,,,,
29420978,8414 Danville Dr,78753,Austin,TX,30.345357,-97.688509,48453,2018,285987.0,1978,1658,2.0,,313983,11/13/2019,,-11540,282585,348521,,http://www.zillow.com/local-info/TX-Austin/Heritage-Hills/r_271422/,http://www.zillow.com/heritage-hills-austin-tx/fsbo/,http://www.zillow.com/heritage-hills-austin-tx/
88019285,11117 Dodge Cattle Dr,78717,Austin,TX,30.502504,-97.788829,48491,2019,278574.0,2005,1504,2.5,3,298332,11/13/2019,,1962,280432,316232,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
,,,,,,,,,,,,,,,,,,,,,,,
70339462,11513 Timber Heights Dr,78754,Austin,TX,30.375683,-97.653234,48453,2018,228190.0,2005,1797,2.0,3,259394,11/13/2019,,544,246424,272364,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
